acc,nmi,ari,ri
0.6666666666666666,0.6765825360119521,0.478021439276027,0.8642857142857143
0.6761904761904762,0.7162506748632717,0.5164644512086964,0.8747252747252747
0.7238095238095238,0.7572804346205091,0.5731924940273535,0.8899267399267399
0.780952380952381,0.8092205989859038,0.6547714043089945,0.9131868131868132
0.8,0.816785845794759,0.6683088133280684,0.9186813186813186
0.8095238095238095,0.8350251196306306,0.6875530463495445,0.9238095238095239
0.8095238095238095,0.8370246471272875,0.6976165706119305,0.9267399267399268
0.8285714285714286,0.8437057630727065,0.7080241928296315,0.9285714285714286
0.8285714285714286,0.8437057630727065,0.7080241928296315,0.9285714285714286
0.8285714285714286,0.8437057630727065,0.7080241928296315,0.9285714285714286
0.8380952380952381,0.8492042300845781,0.7241985921675629,0.9326007326007326
0.8380952380952381,0.8492042300845781,0.7241985921675629,0.9326007326007326
0.8380952380952381,0.8492042300845781,0.7241985921675629,0.9326007326007326
0.8476190476190476,0.8556644318683576,0.7421856405044609,0.936996336996337
0.8476190476190476,0.8556644318683576,0.7421856405044609,0.936996336996337
0.8571428571428571,0.8633287721075535,0.7619274187687765,0.9417582417582417
0.8571428571428571,0.8633287721075535,0.7619274187687765,0.9417582417582417
0.8571428571428571,0.8633287721075535,0.7619274187687765,0.9417582417582417
0.8571428571428571,0.8633287721075535,0.7619274187687765,0.9417582417582417
0.8666666666666667,0.8726194420029997,0.7833548555521167,0.9468864468864469
0.8666666666666667,0.8726194420029997,0.7833548555521167,0.9468864468864469
0.8666666666666667,0.8726194420029997,0.7833548555521167,0.9468864468864469
0.8857142857142857,0.8759641638005317,0.7948240146753217,0.9501831501831501
0.8857142857142857,0.8759641638005317,0.7948240146753217,0.9501831501831501
0.8857142857142857,0.8759641638005317,0.7948240146753217,0.9501831501831501
0.8952380952380953,0.8789361645238155,0.8032375162686648,0.9523809523809523
0.8952380952380953,0.8789361645238155,0.8032375162686648,0.9523809523809523
0.9047619047619048,0.8723120316273123,0.8062436379723917,0.9529304029304029
0.9047619047619048,0.8723120316273123,0.8062436379723917,0.9529304029304029
0.9142857142857143,0.8819761691809636,0.8197421421247372,0.9560439560439561
0.9142857142857143,0.8819761691809636,0.8197421421247372,0.9560439560439561
0.9142857142857143,0.8819761691809636,0.8197421421247372,0.9560439560439561
